X6559,0.87243457114473
X6563,0.873300439206612
X4942,0.874857884899175
X5990,0.877679928468841
X5427,0.878334471821769
X5116,0.880463205519904
X6496,0.880718875227318
X6620,0.881745853958701
X6034,0.884820764336662
X6405,0.885736757430162
X6860,0.888089475150491
X6026,0.888666993218028
X5858,0.889867552272103
X6439,0.892498328133675
X5857,0.892541368845715
X5463,0.894487259734134
X6717,0.894796873428415
X5599,0.896368322432609
X5333,0.897819856928625
X5620,0.898656459796306
X6420,0.900368244309761
X4932,0.902423880021726
X5162,0.902516228512009
X5849,0.902667861315677
X6383,0.902786653249616
X6494,0.906568931164072
X6036,0.908064250397208
X4893,0.908924324562629
X5772,0.909198424360915
X6320,0.909741408494422
X6460,0.911505356744684
X5639,0.911702804538433
X6130,0.914050066981669
X6914,0.914130773206447
X5264,0.914462750286596
X5343,0.916810224981826
X5922,0.919579918338419
X7313,0.920342154440611
X6450,0.920569349749222
X5840,0.920591247081837
X5945,0.92113034883928
X4954,0.923302044395576
X6295,0.924203898074169
X6041,0.925529452535202
X5865,0.926316277214959
X6667,0.927380744294522
X5910,0.927640106092143
X7029,0.929629150754899
X5428,0.934904747709249
X6538,0.935568810235177
X5921,0.937633791817346
X6924,0.938175401387297
X6779,0.939354861001445
X5430,0.940557742375315
X5702,0.942101965920783
X6533,0.943080419357278
X6363,0.943451871434742
X5326,0.943896029356076
X5596,0.944176698037157
X6528,0.945300115688129
X6825,0.945823211285459
X5426,0.947708207969139
X6883,0.947757787497816
X5664,0.948046805339847
X5138,0.949714371241003
X5328,0.950060115955973
X5406,0.952985009153768
X5177,0.953297101743073
X6110,0.953581763583959
X5853,0.95844021308802
X4527,0.958756489108913
X5449,0.959069279998324
X6487,0.96148733918379
X6298,0.963688460625605
X6913,0.966945799940321
X6299,0.968382788594098
X6051,0.969746992841904
X7333,0.970779107176054
X6003,0.971770033415142
X6139,0.975721530335995
X6500,0.980920556207941
X5355,0.981391894200984
X7324,0.982746730950555
X5919,0.984505157755096
X5940,0.989723985573775
X7572,0.99052572963736
X6492,0.99394704256676
X6875,0.99808280622777
X4989,1
